submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,7.5,,Depth,,,,,330,4/5/2021 13:22,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,5,,Depth,,,,,350,4/5/2021 13:22,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,2.5,,Depth,,,,,350,4/5/2021 13:23,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,2.5,,Depth,,,,,395,4/5/2021 13:32,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,7.5,,Depth,,,,,340,4/5/2021 13:28,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Depth,,,,,370,4/5/2021 13:29,,,,,,,,,,,https://drive.google.com/uc?id=1sSTNDBEtyABaIy99QyPP1EJObdQCbzJl,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,10,,Density,no,3800,yes,1a,315,4/5/2021 13:37,123,0,4690,,890,100,64.231,0.522,,Hitting tree pockets ,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,5,,Depth,,,,,355,4/5/2021 13:30,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SE,2.5,,Depth,,,,,415,4/5/2021 13:32,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SE,5,,Depth,,,,,400,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SE,7.5,,Depth,,,,,360,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SE,10,,Depth,,,,,420,4/5/2021 13:33,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,10,,Density,yes,,no,,,,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,N,,,Density,no,3800,no,,320,4/5/2021 13:39,4,,3820,,20,100,1.443,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NE,2.5,,Depth,,,,,360,4/5/2021 13:38,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NE,5,,Depth,,,,,395,4/5/2021 13:40,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NE,7.5,,Depth,,,,,270,4/5/2021 13:41,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NE,10,,Depth,,,,,320,4/5/2021 13:42,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NW,2.5,,Depth,,,,,290,4/5/2021 13:45,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,W,10,,Density,no,3800,no,,305,4/5/2021 13:42,135,0,4500,,700,100,50.519,0.374,,On edge of tree,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NW,5,,Depth,,,,,365,4/5/2021 13:47,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NW,7.5,,Depth,,,,,300,4/5/2021 13:48,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Density,no,3800,yes,1a,285,4/5/2021 13:48,263,0,5010,,1210,100,87.325,0.332,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,NW,10,,Depth,,,,,345,4/5/2021 13:49,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,S,10,,Density,no,3800,yes,1b,350,4/5/2021 13:52,60,,4010,,210,100,15.156,,,,https://drive.google.com/uc?id=1os9AqGFBJMgdX2znj30diupezBL0qxiy,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SW,2.5,,Depth,,,,,365,4/5/2021 13:52,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SW,5,,Depth,,,,,380,4/5/2021 13:53,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SW,7.5,,Depth,,,,,356,4/5/2021 13:54,,,,,,,,,,,,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,Centre,,,Density,no,3800,no,,385,4/5/2021 13:55,340,0,5500,,1700,100,122.689,0.361,,,https://drive.google.com/uc?id=1Bbdfxg7OKvfA2ZNvbVVQswKycyxVjqs0,,,,,4/5/2021 13:56
56535591,2021-04-12 10:22:03 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf ,4/5/2021 13:12,Englishman,,Other,,Ab WM bf ,,S1a,no,,9999,,,Cardinal 10 m,SW,10,,Depth,,,,,305,4/5/2021 13:54,,,,,,,,,,,,,,,,4/5/2021 13:56
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,Centre,,,Density,no,2570,no,,206,4/7/2021 14:43,199,0,3370,,800,100,57.736,0.29,Good,Hit tree,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,N,10,,Density,no,2570,no,,180,4/7/2021 14:47,132,1,3280,,710,100,51.241,0.391,Good,In depression and wet bottom,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,200,4/7/2021 14:51,,,,,,,,,Good,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,156,4/7/2021 14:51,,,,,,,,,Excellent,Beside tree,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,N,2.5,,Depth,,,,,242,4/7/2021 14:50,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,W,10,,Density,no,2570,no,,215,4/7/2021 14:54,192,7,3420,,850,100,61.344,0.332,,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,W,7.5,,Depth,,,,,220,4/7/2021 14:53,,,,,,,,,Good,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,W,5,,Depth,,,,,210,4/7/2021 14:53,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,210,4/7/2021 14:54,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,S,10,,Density,no,2570,no,,269,4/7/2021 15:03,195,0,3240,,670,100,48.354,0.248,Good,Slushy ground. Root at bottom of tube. ,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,S,7.5,,Depth,,,,,265,4/7/2021 15:00,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,S,5,,Depth,,,,,275,4/7/2021 14:59,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,,250,4/7/2021 14:58,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,E,10,,Density,no,2570,no,,245,4/7/2021 15:10,214,2,3500,,930,100,67.118,0.317,Good,"Mostly sticks. Redid the core,
First landed in a large puddle. ",,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,E,7.5,,Depth,,,,,155,4/7/2021 15:02,,,,,,,,,Good,Under tree ,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,E,5,,Depth,,,,,222,4/7/2021 15:02,,,,,,,,,Excellent,,,,,,,
56538088,2021-04-12 11:34:51 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,RW eh ac ,4/7/2021 14:41,Cruickshank,,,,,,CRU_E7S,no,,,,,Cardinal 10 m,E,2.5,,Depth,,,,,255,4/7/2021 15:03,,,,,,,,,Fair,Lots of slush at bottom,,,,,,
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,Centre,,,Density,no,2810,no,,270,4/7/2021 13:36,232,0,4350,,1540,100,111.141,0.479,Good,Couple of twigs at bottom ,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,N,10,,Depth,,,,,282,4/7/2021 13:37,,,,,,,,,Good,Half metre from tree well,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,270,4/7/2021 13:38,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,190,4/7/2021 13:39,,,,,,,,,Good,Directly beside tree,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,N,2.5,,Depth,,,,,282,4/7/2021 13:40,,,,,,,,,Good,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,N,10,,Density,no,2810,no,,261,4/7/2021 13:43,178,0,4380,,1570,100,113.307,0.637,Good,Core taken from under tree. Trace material for plug. ,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,S,10,,Depth,,,,,266,4/7/2021 13:45,,,,,,,,,Good,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,S,7.5,,Depth,,,,,292,4/7/2021 13:45,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,S,5,,Depth,,,,,298,4/7/2021 13:45,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,,291,4/7/2021 13:46,,,,,,,,,Good,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,S,10,,Density,no,2810,no,,272,4/7/2021 13:47,252,0,4370,,1560,100,112.585,0.447,Good,Another trace material! ,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,E,10,,Density,no,2810,no,,318,4/7/2021 13:51,274,12,4580,,1770,100,127.74,0.488,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,E,7.5,,Depth,,,,,260,4/7/2021 13:50,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,E,5,,Depth,,,,,222,4/7/2021 13:50,,,,,,,,,Excellent,I’m a small depression,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,E,2.5,,Depth,,,,,286,4/7/2021 13:51,,,,,,,,,Poor,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,W,10,,Density,no,2810,no,,250,4/7/2021 14:00,180,3,3890,,1080,100,77.943,0.44,,Core taken in very dense section of trees (~20trees surrounding).,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,W,7.5,,Depth,,,,,304,4/7/2021 14:01,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,W,5,,Depth,,,,,327,4/7/2021 14:02,,,,,,,,,Excellent,,,,,,,4/7/2021 14:03
56538114,2021-04-12 11:35:48 -07:00,iPhone_4EC7B001-58BA-476A-9D0C-2D30FDF299DF,CHRL - Rob White,"RW, eh, ax ",4/7/2021 13:32,Cruickshank,,,,Mix of sun and cloud. Plot centre is camera stake number 4. Maybe 1-2cms fresh. ,,CRU_E6N_C2STK4,no,,,,,Cardinal 10 m,W,2.5,,Depth,,,,,301,4/7/2021 14:03,,,,,,,,,Good,,,,,,,4/7/2021 14:03
56535517,2021-04-12 10:19:57 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,An WM bf ,4/7/2021 15:22,Englishman,,Other,Stonex,,,E2a,,,,,,Cardinal 10 m,E,2.5,,Depth,,,,,304,4/7/2021 15:24,,,,,,,,,,,,,,,,
